menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
9023,辣子鸡,4.948, 271 收藏 , 168873 浏览,炒,香辣味,30分钟,初级入门,"['鸡翅中 6个', '小鸡腿 5个', '花椒 1小把']","['湿辣椒 7个', '干辣椒 1碗', '酱油 15克', '蚝油 10克', '盐 2克', '胡椒粉 2克', '料酒 5克', '蒜末 3克', '姜片 4片']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",10.43克,8克,163.9大卡
11247,黄瓜炒扇贝,3.592, 9 收藏 , 5446 浏览,炒,家常味,5分钟,初级入门,"['黄瓜 200克', '扇贝肉 150克']","['调和油 15毫升', '淡味生抽 10毫升', '盐 少量', '胡萝卜 50克', '大蒜 30克', '姜 10克']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.15克,15.4克,175.2大卡
9247,京酱鸡翅中,4.092, 3 收藏 , 2466 浏览,烧,酱香味,30分钟,初级入门,['鸡翅中 500克'],"['油     适量', '盐 适量', '甜面酱 适量', '姜 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",3.99克,12克,204.7大卡
12538,红烧鱼尾巴,4.888, 10 收藏 , 23470 浏览,烧,咸鲜味,30分钟,初中水平,"['鱼尾巴 1条', '年糕 适量', '火腿 1块']","['盐总量 8克', '生抽 10克', '糖 30克', '老抽 5克', '料酒 20克', '胡椒粉 3克', '淀粉 40克', '烹调油 适量', '高汤 1碗', '葱 1根', '姜 1块', '蒜 少量', '红辣椒 1个']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",30克,3克,66.2大卡
8630,葱油拌面,4.288, 277 收藏 , 131800 浏览,拌,家常味,15分钟,新手尝试,"['香葱 12根', '面条 150克']","['生抽 4汤匙（60毫升）', '老抽 1汤匙（15毫升）', '绵白糖 2汤匙（30克）', '玉米油 6汤匙（90毫升）', '熟白芝麻 少许']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",24.71克,0.4克,159.9大卡
2892,蛏子肉炖蛋,4.688, 4 收藏 , 7453 浏览,蒸,家常味,15分钟,新手尝试,"['蛏子 100克', '鸡蛋 4个']",['姜 油 盐 料酒 适量'],"['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.75克,5.9克,107.6大卡
7572,鱼香肉丝,4.04, 256 收藏 , 29251 浏览,炒,鱼香味,15分钟,初级入门,"['猪肉(里脊) 200克', '青椒 2个', '红椒 半个', '黑木耳 10片', '笋 50克']","['油 2大勺', '豆瓣酱 1大勺', '料酒 1大勺', '淀粉 1小勺', '葱姜蒜 1大勺', '白糖 适量', '醋 适量', '酱油 适量', '盐 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.9克,19.1克,224.1大卡
1522,瘦肉粥,3.307, 9 收藏 , 6984 浏览,煮,家常味,60分钟,未知,"['皮蛋 2个', '猪肉 50克', '大米 1碗']","['胡萝卜 小半根', '葱 少许', '黄瓜 少许', '盐 5克', '酱油 1勺', '香油 1勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '儿童 建议多吃']",15.75克,4.6克,148.1大卡
10236,自制两种火锅肉丸，真材实料看得见！,3.25, 0 收藏 , 2940 浏览,煮,咸鲜味,30分钟,初中水平,"['猪绞肉 536克', '荠菜 70克', '干香菇 10克']","['胡椒粉 2克', '料酒 10克', '盐 10克', '糖 15克', '玉米淀粉 30克', '姜 20克', '玉米油 10克', '水 6~8大勺']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.9克,21.9克,255.6大卡
13632,#最美不过中秋味# 家常麻辣豆腐,3.523, 345 收藏 , 2726 浏览,炒,麻辣味,10分钟,初中水平,"['北豆腐 1整块', '剁椒酱 20克', '酱辣子 50克']","['生抽 10克', '葱末 5克', '蒜末 5克', '姜末 5克']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",4.2克,4.3克,75.8大卡
3019,蜜椰汁凉粉,4.908, 4 收藏 , 1956 浏览,拌,甜味,15分钟,初级入门,['绿豆凉粉 400克'],"['椰粉 32克', '蜂蜜 10克', '枸杞子 8粒', '糖桂花 10克']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",8.54克,4.8克,93.7大卡
14206,腊肉炒藕片,3.67, 7577 收藏 , 41737 浏览,炒,家常味,15分钟,初级入门,"['莲藕 500克', '腊肉 适量']","['小葱 一根', '盐 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",9.1克,6.2克,118.4大卡
6512,西红柿炒土鸡蛋,4.398, 15 收藏 , 10093 浏览,炒,家常味,15分钟,未知,"['西红柿 2个', '土鸡蛋 3个']","['盐，胡椒 适量', '番茄酱 一小勺']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",2.24克,0.2克,10.7大卡
14416,蜂蜜烤鸡翅,4.292, 1286 收藏 , 14183 浏览,烤,其它口味,30分钟,初级入门,"['鸡翅中 10个', '蜂蜜 50克']","['生抽 30克', '胡椒粉 5克', '料酒 10克', '油 10克']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",7.21克,7.4克,155.9大卡
9702,卤鸡翅,4.927, 6 收藏 , 2706 浏览,卤,咸鲜味,30分钟,新手尝试,"['鸡翅 2只', '鸡爪 2只', '鸡脖子 1根']","['酱油 300毫升', '香叶 2片', '草果 1个', '白扣 2个', '姜 3片', '大料 1个', '八角 1个', '冰糖 3块', '桂皮 1节', '辣椒 2个']","['高血压人群 尽量不吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '儿童 控制少吃']",11.2克,3克,120.9大卡
5392,酱炒鱿鱼,3.71, 4 收藏 , 7454 浏览,炒,酱香味,5分钟,初级入门,"['鱿鱼 250克', '豆瓣酱 50克']","['葱 50克', '姜 20克', '大蒜 30克', '调和油 20毫升']","['高血压人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.03克,1.8克,91.4大卡
1019,红烧排骨,4.961, 411 收藏 , 2004 浏览,煮,家常味,30分钟,未知,['排骨 700克'],"['葱 适量', '姜 3片', '八角 1个', '红烧汁 1茶匙', '冰糖 2颗']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.96克,21.8克,270.6大卡
10922,香菇豆腐焖鸡翅,3.395, 2 收藏 , 5843 浏览,焖,家常味,30分钟,初级入门,"['鸡全翅   4只', '干香菇 20克', '北豆腐 1块', '青椒 1瓣', '红椒 1瓣']","['蒜 2瓣', '葱 1段', '姜 1小块', '酱油 1小勺', '蚝油 1汤匙', '白糖 少许', '料酒 1汤匙', '盐 适量', '油 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",8.19克,9.6克,180.9大卡
14442,白灼虾,4.675, 373 收藏 , 2585 浏览,煮,家常味,15分钟,新手尝试,['海虾 600克'],"['料酒 1勺', '味极鲜 3勺', '蒜 4瓣', '小葱 2根', '姜 4片', '盐 适量', '青梅酒 2勺', '蚝油 1勺', '植物油 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.75克,1.3克,81.9大卡
4337,午餐肉奶油培根意面,4.862, 420 收藏 , 4719 浏览,煮,咸鲜味,15分钟,新手尝试,"['意面 一把', '午餐肉 一份', '奶油培根肉酱 128克']","['盐 1勺', '清水 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.9克,17.2克,213.3大卡
12710,肉炒笋丁,4.426, 11 收藏 , 10354 浏览,炒,家常味,15分钟,初级入门,"['竹笋 250克', '红辣椒 1个', '猪瘦肉 250克', '蒜瓣 4个']","['豆油 3汤匙', '食盐 2克', '酱油 10毫升', '热炒仙露 10毫升']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.47克,3克,76.3大卡
9397,豆豉炖青鱼,3.286, 420 收藏 , 3757 浏览,炖,家常味,30分钟,未知,"['青鱼 500克', '豆豉 适量']","['料酒 少许', '十三香 少许', '盐 少许', '鸡精 少许', '葱姜蒜 少许', '玉米油 适量']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.75克,4.9克,130.1大卡
9789,鲜肉包子,4.286, 438 收藏 , 15190 浏览,蒸,咸鲜味,30分钟,初级入门,"['中筋面粉 240克', '酵母(干) 4克', '猪肉 400克', '姜 适量', '水（和面） 150克']","['糖 5克', '盐 适量', '五香粉 适量', '芝麻油 适量']","['高血脂人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",15.96克,19.3克,306.2大卡
9635,客家酿豆腐,4.229, 95 收藏 , 88410 浏览,煎,鱼香味,15分钟,中级掌勺,"['猪肉(后肘) 100克', '红葱头 3个', '南豆腐 2块', '咸鱼 15克']","['盐 3克', '油 适量', '蚝油 1汤匙', '酱油 1汤匙', '小葱 1根', '鸡粉 少许']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.59克,14.9克,180.9大卡
7757,蒜泥排骨酱鸡翅,4.797, 1 收藏 , 1875 浏览,煎,甜味,30分钟,未知,"['鸡翅 四个', '排骨酱 适量']",['蒜 适量'],"['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.29克,7.6克,138.6大卡
14251,麻辣豆腐,4.504, 1 收藏 , 2910 浏览,烧,麻辣味,5分钟,新手尝试,['豆腐 1块'],"['姜 2片', '蒜苗 2根', '豆瓣酱 1勺', '蒜 3瓣', '酱油 1勺', '花椒面 1勺', '辣椒面 1勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.11克,3.4克,89.1大卡
773,黄瓜洋葱炒鸡蛋,3.579, 6 收藏 , 2724 浏览,炒,咸鲜味,10分钟,初级入门,"['黄瓜    100克  ', '洋葱 90克 ', ' 鸡蛋 180克']","[' 油   适量', '盐  适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.94克,5.6克,93.7大卡
3459,重庆辣子鸡,3.256, 228 收藏 , 95614 浏览,炒,麻辣味,30分钟,初级入门,['鸡腿 5只'],"['生抽  1大勺   ', ' 盐  1小勺', '胡椒粉  小半勺', '料酒  2大勺', ' 糖  1小勺', '五香粉  1半勺', '花椒 1小把  ', '姜  5片', '干辣椒 2大把 ', '葱  2根', '老抽  1小勺']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1克,5.3克,108大卡
7405,小白菜培根饭卷,4.236, 6 收藏 , 8264 浏览,其它工艺,咸鲜味,30分钟,初级入门,"['培根 6片', '小白菜 300克', '米饭 120克 ']","['玉米粒        适量', ' 盐 适量', ' 黑芝麻 适量', '火腿肠 适量', ' 味精 适量', ' 紫菜 适量']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",8.12克,2.4克,88.3大卡
5605,东坡肉粽子,3.575, 26 收藏 , 14089 浏览,煮,咸鲜味,30分钟,初中水平,"['五花肉 1500克', '糯米 适量']","['酱油 150克', '黄酒 500克', '砂糖 100克', '食盐 5克', '葱姜 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",3.57克,19.9克,218.4大卡
5998,茭白蘑菇炒肉丝,3.692, 10 收藏 , 7041 浏览,炒,家常味,30分钟,未知,"['茭白 1根', '肉丝 一小碗', '袖珍菇 适量', '胡萝卜 一段']","['姜片 2片', '玉米油 10-15毫升', '盐 1-2勺', '清水 小半碗']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.87克,3.3克,49.2大卡
4725,酥炸馒头条,4.95, 6 收藏 , 9389 浏览,炸,甜味,5分钟,中级掌勺,"['馒头 3个', '鸡蛋 1个', '麦片 20克']",['油 适量'],"['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",15.89克,8.4克,198大卡
4866,豆腐皮金针菇卷,4.067, 18 收藏 , 5855 浏览,煎,咸鲜味,15分钟,未知,"['豆腐皮 50克', '金针菇 100克']","['油 10毫升', '大蒜 5克', '生抽 5毫升', '蚝油 5毫升', '烧烤料 5克']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",6.09克,12.2克,195.9大卡
1542,清爽椰油拌沙拉,4.426, 1967 收藏 , 10181 浏览,拌,酸甜味,10分钟,中级掌勺,"['莲藕 200克', '西红柿 1个', '胡萝卜 100克', '香菇 100克', '洋葱 50克', '柠檬 半个']","['盐 1克', '椰子油 2毫升', '白砂糖 1克', '香葱 10克']","['高血糖人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",3.57克,0.1克,21.4大卡
10549,蒸大闸蟹,4.272, 466 收藏 , 3375 浏览,蒸,家常味,15分钟,新手尝试,['大闸蟹 9只'],"['生抽 适量', '姜丝 适量', '料酒 适量', '葱丝 适量', '香菜 适量']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.77克,1.1克,42.6大卡
4837,芥蓝炒鸡蛋,4.93, 402 收藏 , 3726 浏览,炒,家常味,5分钟,初级入门,"['芥蓝 半斤', '鸡蛋 2个']","['植物油 3汤匙', '盐 少许', '捞汁 10毫升']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.75克,6.7克,90.2大卡
11506,糖醋鸡胸肉,4.565, 18 收藏 , 7700 浏览,炸,酸甜味,30分钟,新手尝试,"['鸡胸肉 500克', '鸡蛋 两个']","['盐 适量', '玉米淀粉 适量', '植物油 适量', '番茄酱 适量', '白芝麻 适量']","['减肥人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",0.63克,2.9克,119.5大卡
14908,酸菜白肉,3.307, 6109 收藏 , 64532 浏览,煮,酸味,30分钟,初中水平,"['酸菜  300克', '五花肉  300克', '粉丝 20克']","['大葱 1段', '老姜 10克', '花椒 10粒', '八角 1枚', '盐 适量', '油 15毫升']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",6.16克,15.2克,177.6大卡
10809,芋艿烧鸭翅,4.24, 3 收藏 , 6690 浏览,烧,家常味,60分钟,初中水平,"['芋艿 5个', '鸭翅 8个']","['油 10克', '盐 1.5克', '八角 3个 ', '胡椒粉 1克', '大葱 1段', '干红椒 4个', '蜂蜜 15克', '生姜 10克']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",10.29克,5.6克,134.4大卡
12524,蒜苗炒腊肉,4.18, 4 收藏 , 6788 浏览,炒,咸鲜味,5分钟,新手尝试,"['蒜苗 1大把', '腊肉 150克']","['郫县豆瓣酱 1小勺', '白糖 1小勺']","['高血脂人群 尽量不吃', '高血压人群 尽量不吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",1.26克,68克,692大卡
7435,香酥鸡腿,4.924, 11500 收藏 , 49830 浏览,炸,蒜香味,30分钟,新手尝试,['鸡腿 500克'],"['油 250克', '酥香炸粉 150克', '盐 4克', '生抽 30毫升', '糖醋辣椒 110毫升', '生姜 4片', '小葱 少许', '黑胡椒粒 少许', '鸡蛋 一个']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",14.07克,25.1克,339.3大卡
10395,夏日清凉饮品-黑凉粉,3.155, 4007 收藏 , 30658 浏览,烘焙,甜味,30分钟,未知,"['黑凉粉 10克', '热开水 230毫升', '凉开水 30毫升', '冰牛奶 适量', '炼乳或蜂蜜 少许']",['蜜豆、水果，坚果 适量'],"['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.43克,1.8克,42.3大卡
2428,豉汁蒸排骨,3.941, 2929 收藏 , 13331 浏览,蒸,家常味,60分钟,新手尝试,['猪小排 500g'],"['姜 1块', '蒜 半个', '豆豉 2勺', '生抽 2勺', '糖 1勺', '料酒 1勺', '淀粉 适量', '剁椒 适量']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.43克,14.6克,194.7大卡
13840,酸豆角炒肉,4.99, 398 收藏 , 2329 浏览,炒,家常味,15分钟,未知,"['酸豆角 适量', '猪肉 适量']","['油盐 适量', '酱油 适量']","['高血压人群 尽量不吃', '高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.96克,30.8克,334.4大卡
4295,葱香馒头丁,4.119, 5 收藏 , 7408 浏览,炒,葱香味,5分钟,初级入门,['馒头1个 1个'],"['盐 1/3勺', '花椒粉 1/5勺', '蒜 3瓣', '熟芝麻 1/3勺', '胡椒粉 1/6勺', '葱 1根']","['高血压人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '儿童 建议多吃']",3.92克,0.9克,29.7大卡
11042,罐头冰糖茄汁青鱼,3.134, 0 收藏 , 2171 浏览,焖,茄汁味,2小时,初级入门,['青鱼 四条'],"['番茄 一个', '干辣椒 10个', '冰糖 一大块', '麻椒 一汤匙', '八角 2个', '大葱 一根', '姜片 七片', '啤酒 一瓶', '醋 一大勺', '酱油 一汤匙', '盐 一汤匙', '番茄沙司 一大勺', '料酒 一大勺', '香叶 若干片']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",1.89克,1.9克,64.1大卡
